time ,text ,user ,rts ,place ,lon ,lat,dic,dic_rounded
2017-05-03 23:02:23 ,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",arturo delavega ,55,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-03 23:01:02 ,RT @VictorGuilbert1: Ce débat à mis en lumière l'incompétence et l'incohérence de MLP et de son programme... Face au programme de @Emmanuel… ,Antoine Lathière ,7,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-03 22:57:06 ,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",CevenTrip ,55,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-03 22:56:36 ,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",Borga ,55,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-03 22:54:46 ,"RT @valentingayerie: ""On transforme l'euro en monnaie commune"" 

@MLP_officiel 3 ans d'économie et je n'ai aucune idée de ce que vous racon… ",Zajdenweber ,1,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-03 22:51:07 ,RT @BIDUDessinateur: #2017LeDebat Ce débat vole tellement bas qu'il passe entre les jambes de Valbuena... . ,eggy ,8,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-03 22:50:17 ,C'est l'hôpital qui se fout de la charité!! #2017LeDebat ,Anissa ,0,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-03 22:42:37 ,"Déjà , à 14ans , il était responsable du chômage en France! #2017LeDebat  ",Capucine Fau ,0,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-03 22:41:22 ,"RT @CognardValentin: ""Ce que vous proposez , c'est de la poudre de Perlimpinpin Madame Lepen"" #EmmanuelMacron Pendant le #2017LeDebat ",Nouhoum Bouya Traoré ,12,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-03 22:39:42 ,Pauvre France ... #2017LeDebat #Debat2017 #GrandDebat ,~ Virginie ✏️ ,1,"Bergerac , France ",45.7087 ,0.6269,0.0,Nan
2017-05-03 22:39:14 ,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",Mr Cup ,55,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-03 22:39:04 ,RT @VictorGuilbert1: Ce débat à mis en lumière l'incompétence et l'incohérence de MLP et de son programme... Face au programme de @Emmanuel… ,Nath ,7,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-03 22:32:54 ,RT @VictorGuilbert1: Ce débat à mis en lumière l'incompétence et l'incohérence de MLP et de son programme... Face au programme de @Emmanuel… ,Linda Boutria ,7,NaN ,45.7087 ,0.6269,0.0,Nan
2017-05-03 22:30:45 ,"RT @BIDUDessinateur: La Tour Eiffel sera illuminée demain , aux couleurs de l'intelligence , disparue tragiquement pendant ce débat #2017LeDé… ",L_alpendre ,55,NaN ,45.7087 ,0.6269,-1.0,0
2017-05-03 22:30:26 ,RT @VictorGuilbert1: Ce débat à mis en lumière l'incompétence et l'incohérence de MLP et de son programme... Face au programme de @Emmanuel… ,james jeanfrancois ,7,NaN ,45.7087 ,0.6269,0.0,Nan
