time,text,user,rts,place,lon,lat,dic,dic_rounded
2017-05-05 22:15:17 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,toby 🇵🇱 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 22:13:49 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,MD pour les taspé ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 22:08:59 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Cam ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 22:00:49 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,🕊 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:57:06 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Naaa' 🌸 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:55:21 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,P✨ ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:47:12 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,manon ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:45:48 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Ahlem👑 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:41:05 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Vegeta ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:38:33 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Gernidos ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:37:31 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,ana 9 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:31:13 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,bohème ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:30:18 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,mélinda ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:29:55 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Clairon ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:28:55 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Mister Wintz ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:28:28 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Quentin ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:27:53 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Ugo Englebert ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:26:17 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,POUSSEY 🌾 ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
2017-05-05 21:26:15 ,RT @Hugoprsgugo: #2017LeDebat elle voulait jeter les craies ,Valentin Devaux ,1911 ,NaN ,47.763 ,-0.329,0.0,Nan
