time,text,user,rts,place,lon,lat
2017-05-07 23:11:08,RT @badiaa_maslouhi: #LePen BATTUE également dans les villes #FN #Béziers #Hayange #MantesLaVille #Presidentielle2017 https://t.co/Z0MQkWRn…,Ousen,5,NaN,47.281,4.999
2017-05-07 23:10:27,en fait le pb avec les élécteurs du FN c'est qu'ils sont comme les vegan : tu peux pas débattre.. #Presidentielle2017,AM,0,NaN,47.281,4.999
2017-05-07 23:03:49,RT @badiaa_maslouhi: #LePen BATTUE également dans les villes #FN #Béziers #Hayange #MantesLaVille #Presidentielle2017 https://t.co/Z0MQkWRn…,M'sila28,5,NaN,47.281,4.999
2017-05-07 23:03:22,RT @F3Bourgogne: #CôtedOr Les résultats du #secondtour de la #Presidentielle2017 https://t.co/j4z4m2PkXw https://t.co/zlBbkItzbi,TeamFranceTV,1,NaN,47.281,4.999
2017-05-07 22:59:40,RT @F3Bourgogne: #Avallon Les résultats définitifs du #secondtour de la #Presidentielle2017 https://t.co/huFdWBnQpU https://t.co/fKup0SQ6w0,TeamFranceTV,1,NaN,47.281,4.999
2017-05-07 22:59:27,RT @F3Bourgogne: #Yonne Les résultats définitifs du #secondtour de la #Presidentielle2017 https://t.co/YlYuVgi1ir https://t.co/AVgwy5K6Rq,TeamFranceTV,1,NaN,47.281,4.999
2017-05-07 22:58:28,"RT @alexisbllt: - Alors Marine, ton résultat !?
- 

#Presidentielle2017 https://t.co/cWjVIgQdwx",Orion,454,NaN,47.281,4.999
2017-05-07 22:56:01,"RT @badiaa_maslouhi: Le plaisir de retirer ce soir, le bandeau de mon profil #NonauFN #NonALePen #Presidentielle2017 https://t.co/gbFhvNTe5u",Samira Hilali,1,NaN,47.281,4.999
2017-05-07 22:55:57,RT @badiaa_maslouhi: #LePen BATTUE également dans les villes #FN #Béziers #Hayange #MantesLaVille #Presidentielle2017 https://t.co/Z0MQkWRn…,Samira Hilali,5,NaN,47.281,4.999
2017-05-07 22:54:15,RT @christj71: 😡#PasCompliceDeMacron #Pasmonpresident En Direct du #Louvre t #Presidentielle2017 Ce que voit #macron depuis sa tribune #fra…,Jean-François Aubard,4,NaN,47.281,4.999
2017-05-07 22:53:23,"RT @Lucas__Petit: VIVE LA FRANCE !! 🇫🇷 
#MacronPrésident 
#Presidentielle2017 https://t.co/89dLN6vOVH",Gregory Benoit,5,NaN,47.281,4.999
